# energy(eV) alpha
1.265169999999999995e+01 5.568559434666897623e-01
1.267409999999999926e+01 5.572426957311060747e-01
1.269660000000000011e+01 5.569588324202034979e-01
1.271899999999999942e+01 5.554380678638438651e-01
1.274140000000000050e+01 5.561796748418457170e-01
1.276389999999999958e+01 5.550517840269882930e-01
1.278630000000000067e+01 5.560843809916544700e-01
1.280869999999999997e+01 5.553618216345341807e-01
1.283120000000000083e+01 5.544738126597346106e-01
1.285360000000000014e+01 5.490524594718106943e-01
1.287599999999999945e+01 5.401842676207517790e-01
1.289850000000000030e+01 5.329275999114161388e-01
1.292089999999999961e+01 5.297727901061684008e-01
1.294330000000000069e+01 5.266875730851007242e-01
1.296570000000000000e+01 5.241678733091753584e-01
1.298820000000000086e+01 5.202254211636129222e-01
