#k-distance eigenvalue[eV]
1.95888331 9.52200000
1.97509601 9.52850000
1.99130870 9.53460000
2.00752139 9.53950000
2.02373408 9.54340000
2.03994678 9.54630000
2.05615946 9.54850000
2.07237216 9.55010000
2.08858485 9.55090000
2.10479754 9.55060000
2.12101023 9.54890000
2.13748378 9.55230000
2.15395733 9.56170000
2.17043088 9.57550000
2.18690443 9.59180000
2.20337797 9.60970000
2.21985152 9.62860000
2.23632507 9.64830000
2.25279862 9.66880000
2.26927217 9.68920000
2.28574571 9.70750000
2.30221926 9.72080000
2.31869281 9.72610000
2.33516636 9.72190000
2.35163991 9.70920000
2.36811346 9.68900000
2.38458700 9.66270000
2.40106055 9.63060000
2.41753410 9.59330000
2.43400765 9.55120000
2.45048120 9.50530000
2.46695474 9.45690000
2.48342829 9.40840000
2.49990184 9.36360000
2.51637539 9.32890000
2.53284894 9.31330000
2.54932249 9.32480000
2.56579603 9.36250000
2.58226958 9.41730000
2.59874313 9.47830000
2.61521668 9.53500000
2.63169023 9.57640000
2.64816377 9.59190000
2.66445018 9.64340000
2.68073659 9.68820000
2.69702301 9.72350000
2.71330942 9.74920000
2.72959583 9.76760000
2.74588223 9.78210000
2.76216865 9.79520000
2.77845506 9.80890000
2.79474147 9.82380000
2.81102788 9.84000000
2.82731430 9.85710000
2.84360071 9.87440000
2.85988712 9.89190000
2.87617352 9.90990000
2.89245994 9.92920000
2.90874635 9.95030000
2.92503276 9.97290000
2.94131917 9.99660000
2.95760558 10.02090000
2.97389200 10.04570000
2.99017840 10.07250000
3.00646481 10.10350000
3.02275122 10.13860000
3.03903764 10.17610000
3.05532405 10.21320000
3.07161046 10.24710000
3.08789687 10.27320000
3.10418328 10.28530000
3.12046969 10.27850000
3.13675610 10.25590000
3.15304251 10.22380000
3.16932893 10.18850000
3.18561534 10.15750000
3.20190175 10.14400000
3.21811444 10.15740000
3.23432713 10.18570000
3.25053982 10.21370000
3.26675252 10.23420000
3.28296520 10.24380000
3.29917790 10.24110000
3.31539059 10.22600000
3.33160328 10.19880000
3.34781597 10.16050000
3.36402867 10.11260000
3.38024135 10.05680000
3.39645405 9.99500000
3.41266674 9.92930000
3.42887943 9.86140000
3.44509212 9.79320000
3.46130482 9.72540000
3.47751750 9.65910000
3.49373020 9.59830000
3.50994289 9.55880000
3.52615558 9.55880000
3.54236827 9.58440000
3.55858096 9.62530000
3.57479365 9.67800000
3.59100634 9.73670000
3.60721904 9.73260000
3.62343172 9.68900000
3.63964442 9.64480000
3.65585711 9.60810000
3.67206980 9.58380000
3.68828249 9.57530000

0.00000000 10.02430000
0.01647355 10.02620000
0.03294710 10.03070000
0.04942064 10.04580000
0.06589419 10.07740000
0.08236774 10.12220000
0.09884129 10.17570000
0.11531484 10.23140000
0.13178839 10.27980000
0.14826193 10.31400000
0.16473548 10.33850000
0.18120903 10.36150000
0.19768258 10.38500000
0.21415613 10.40200000
0.23062967 10.40040000
0.24710322 10.37370000
0.26357677 10.32750000
0.28005032 10.27180000
0.29652387 10.24790000
0.31299741 10.30190000
0.32947096 10.34670000
0.34594451 10.36690000
0.36241806 10.35350000
0.37889161 10.30970000
0.39536516 10.24630000
0.41183870 10.17310000
0.42831225 10.09740000
0.44478580 10.02470000
0.46125935 9.95990000
0.47773290 9.90680000
0.49420644 9.86700000
0.51067999 9.83980000
0.52715354 9.82760000
0.54343995 9.83000000
0.55972636 9.83920000
0.57601278 9.85870000
0.59229919 9.89020000
0.60858559 9.93270000
0.62487200 9.98400000
0.64115842 10.04130000
0.65744483 10.10160000
0.67373124 10.16160000
0.69001765 10.21690000
0.70630407 10.25550000
0.72259047 10.23650000
0.73887688 10.14680000
0.75516329 10.04290000
0.77144971 9.96170000
0.78773612 9.93540000
0.80402253 9.95370000
0.82030893 9.98350000
0.83659534 10.01300000
0.85288176 10.04290000
0.86916817 10.07300000
0.88545458 10.09770000
0.90174099 10.11170000
0.91802741 10.11410000
0.93431382 10.10790000
0.95060022 10.09640000
0.96688663 10.08130000
0.98317305 10.06300000
0.99945946 10.04210000
1.01574587 10.02040000
1.03203228 10.00110000
1.04831870 9.98690000
1.06460510 9.97860000
1.08089151 9.97600000
1.09717792 9.98000000
1.11346433 9.99420000
1.12975075 10.02120000
1.14603716 10.05960000
1.16232357 10.10370000
1.17860997 10.12640000
1.19489639 10.11840000
1.21118280 10.10690000
1.22746921 10.09750000
1.24375562 10.09270000
1.26004204 10.09380000
1.27632845 10.10120000
1.29261485 10.11330000
1.30890126 10.12560000
1.32518768 10.13130000
1.34147409 10.12520000
1.35776050 10.11350000
1.37404691 10.11510000
1.39033332 10.13700000
1.40661973 10.15850000
1.42290614 10.16260000
1.43919255 10.15080000
1.45547896 10.12940000
1.47176538 10.10130000
1.48805179 10.06790000
1.50433820 10.03060000
1.52062460 9.99300000
1.53691102 9.96240000
1.55319743 9.94910000
1.56948384 9.95870000
1.58577025 9.98710000
1.60205667 10.02130000
1.61834308 10.02940000
1.63462948 10.02430000
1.65084218 10.03170000
1.66705486 10.04750000
1.68326756 10.06130000
1.69948025 10.04180000
1.71569294 10.01420000
1.73190563 9.98790000
1.74811833 9.96450000
1.76433101 9.94520000
1.78054371 9.93080000
1.79675640 9.92160000
1.81296909 9.91770000
1.82918178 9.91890000
1.84539448 9.92490000
1.86160716 9.93550000
1.87781986 9.95050000
1.89403255 9.96330000
1.91024524 9.92950000
1.92645793 9.89780000
1.94267063 9.87100000
1.95888331 9.85190000
1.97509601 9.84230000
1.99130870 9.84360000
2.00752139 9.85610000
2.02373408 9.87910000
2.03994678 9.91080000
2.05615946 9.94880000
2.07237216 9.99030000
2.08858485 10.03280000
2.10479754 10.07370000
2.12101023 10.11070000
2.13748378 10.11570000
2.15395733 10.12780000
2.17043088 10.13860000
2.18690443 10.13540000
2.20337797 10.11460000
2.21985152 10.08410000
2.23632507 10.05210000
2.25279862 10.02360000
2.26927217 10.00110000
2.28574571 9.98720000
2.30221926 9.98380000
2.31869281 9.99240000
2.33516636 10.01150000
2.35163991 10.03720000
2.36811346 10.06400000
2.38458700 10.08730000
2.40106055 10.10450000
2.41753410 10.11510000
2.43400765 10.12000000
2.45048120 10.12110000
2.46695474 10.11970000
2.48342829 10.11690000
2.49990184 10.11290000
2.51637539 10.10790000
2.53284894 10.10150000
2.54932249 10.09330000
2.56579603 10.08250000
2.58226958 10.06860000
2.59874313 10.05170000
2.61521668 10.03330000
2.63169023 10.01780000
2.64816377 10.01140000
2.66445018 10.01080000
2.68073659 10.00890000
2.69702301 10.00600000
2.71330942 10.00250000
2.72959583 9.99870000
2.74588223 9.99520000
2.76216865 9.99250000
2.77845506 9.99120000
2.79474147 9.99160000
2.81102788 9.99410000
2.82731430 9.99900000
2.84360071 10.00570000
2.85988712 10.01300000
2.87617352 10.01920000
2.89245994 10.02410000
2.90874635 10.03150000
2.92503276 10.04750000
2.94131917 10.07550000
2.95760558 10.11500000
2.97389200 10.16410000
2.99017840 10.22130000
3.00646481 10.28440000
3.02275122 10.34920000
3.03903764 10.40480000
3.05532405 10.43070000
3.07161046 10.43560000
3.08789687 10.43480000
3.10418328 10.43810000
3.12046969 10.45160000
3.13675610 10.47370000
3.15304251 10.49930000
3.16932893 10.52450000
3.18561534 10.54550000
3.20190175 10.55480000
3.21811444 10.55170000
3.23432713 10.54290000
3.25053982 10.52960000
3.26675252 10.51210000
3.28296520 10.49030000
3.29917790 10.46430000
3.31539059 10.43460000
3.33160328 10.40220000
3.34781597 10.36840000
3.36402867 10.33360000
3.38024135 10.29730000
3.39645405 10.25700000
3.41266674 10.20810000
3.42887943 10.14620000
3.44509212 10.07170000
3.46130482 9.99090000
3.47751750 9.91270000
3.49373020 9.84550000
3.50994289 9.79600000
3.52615558 9.76830000
3.54236827 9.76170000
3.55858096 9.76900000
3.57479365 9.77710000
3.59100634 9.77150000
3.60721904 9.80860000
3.62343172 9.87000000
3.63964442 9.92010000
3.65585711 9.95280000
3.67206980 9.97040000
3.68828249 9.97600000

0.00000000 10.11440000
0.01647355 10.08110000
0.03294710 10.07360000
0.04942064 10.10200000
0.06589419 10.14960000
0.08236774 10.20630000
0.09884129 10.26530000
0.11531484 10.32380000
0.13178839 10.38490000
0.14826193 10.45390000
0.16473548 10.52900000
0.18120903 10.60340000
0.19768258 10.66560000
0.21415613 10.69740000
0.23062967 10.70830000
0.24710322 10.71950000
0.26357677 10.72440000
0.28005032 10.71800000
0.29652387 10.70500000
0.31299741 10.68990000
0.32947096 10.67620000
0.34594451 10.66890000
0.36241806 10.67230000
0.37889161 10.68320000
0.39536516 10.69300000
0.41183870 10.69260000
0.42831225 10.67240000
0.44478580 10.62560000
0.46125935 10.55350000
0.47773290 10.46590000
0.49420644 10.37750000
0.51067999 10.30760000
0.52715354 10.27990000
0.54343995 10.28700000
0.55972636 10.30680000
0.57601278 10.33590000
0.59229919 10.37010000
0.60858559 10.40590000
0.62487200 10.44010000
0.64115842 10.46960000
0.65744483 10.49040000
0.67373124 10.49590000
0.69001765 10.47570000
0.70630407 10.42690000
0.72259047 10.39390000
0.73887688 10.40610000
0.75516329 10.42220000
0.77144971 10.42650000
0.78773612 10.41790000
0.80402253 10.40270000
0.82030893 10.39080000
0.83659534 10.38920000
0.85288176 10.39680000
0.86916817 10.40660000
0.88545458 10.41100000
0.90174099 10.40510000
0.91802741 10.38730000
0.93431382 10.35970000
0.95060022 10.32640000
0.96688663 10.29230000
0.98317305 10.26130000
0.99945946 10.23500000
1.01574587 10.21250000
1.03203228 10.19180000
1.04831870 10.17350000
1.06460510 10.16040000
1.08089151 10.15560000
1.09717792 10.15980000
1.11346433 10.16680000
1.12975075 10.16870000
1.14603716 10.16430000
1.16232357 10.15820000
1.17860997 10.17600000
1.19489639 10.22570000
1.21118280 10.27800000
1.22746921 10.32480000
1.24375562 10.36010000
1.26004204 10.37810000
1.27632845 10.37690000
1.29261485 10.36060000
1.30890126 10.33700000
1.32518768 10.31510000
1.34147409 10.30130000
1.35776050 10.29480000
1.37404691 10.29080000
1.39033332 10.28960000
1.40661973 10.29740000
1.42290614 10.31640000
1.43919255 10.33590000
1.45547896 10.34570000
1.47176538 10.34290000
1.48805179 10.32900000
1.50433820 10.30700000
1.52062460 10.27900000
1.53691102 10.24590000
1.55319743 10.20700000
1.56948384 10.16260000
1.58577025 10.11780000
1.60205667 10.08490000
1.61834308 10.09280000
1.63462948 10.11440000
1.65084218 10.10840000
1.66705486 10.09210000
1.68326756 10.06880000
1.69948025 10.06940000
1.71569294 10.07340000
1.73190563 10.07520000
1.74811833 10.07570000
1.76433101 10.07560000
1.78054371 10.07450000
1.79675640 10.07210000
1.81296909 10.06730000
1.82918178 10.05860000
1.84539448 10.04430000
1.86160716 10.02320000
1.87781986 9.99560000
1.89403255 9.96990000
1.91024524 9.99330000
1.92645793 10.02010000
1.94267063 10.04910000
1.95888331 10.07850000
1.97509601 10.10640000
1.99130870 10.13100000
2.00752139 10.15130000
2.02373408 10.16660000
2.03994678 10.17660000
2.05615946 10.18060000
2.07237216 10.17680000
2.08858485 10.16380000
2.10479754 10.14140000
2.12101023 10.11070000
2.13748378 10.11570000
2.15395733 10.12780000
2.17043088 10.13860000
2.18690443 10.13540000
2.20337797 10.11460000
2.21985152 10.08410000
2.23632507 10.05210000
2.25279862 10.02360000
2.26927217 10.00110000
2.28574571 9.98720000
2.30221926 9.98380000
2.31869281 9.99240000
2.33516636 10.01150000
2.35163991 10.03720000
2.36811346 10.06400000
2.38458700 10.08730000
2.40106055 10.10450000
2.41753410 10.11510000
2.43400765 10.12000000
2.45048120 10.12110000
2.46695474 10.11970000
2.48342829 10.11690000
2.49990184 10.11290000
2.51637539 10.10790000
2.53284894 10.10150000
2.54932249 10.09330000
2.56579603 10.08250000
2.58226958 10.06860000
2.59874313 10.05170000
2.61521668 10.03330000
2.63169023 10.01780000
2.64816377 10.01140000
2.66445018 10.01820000
2.68073659 10.03900000
2.69702301 10.07440000
2.71330942 10.12310000
2.72959583 10.18130000
2.74588223 10.24410000
2.76216865 10.30620000
2.77845506 10.36110000
2.79474147 10.40010000
2.81102788 10.41280000
2.82731430 10.39500000
2.84360071 10.35570000
2.85988712 10.31040000
2.87617352 10.27200000
2.89245994 10.24760000
2.90874635 10.23790000
2.92503276 10.24020000
2.94131917 10.25230000
2.95760558 10.27470000
2.97389200 10.30790000
2.99017840 10.34830000
3.00646481 10.38890000
3.02275122 10.42350000
3.03903764 10.45540000
3.05532405 10.50140000
3.07161046 10.55190000
3.08789687 10.59370000
3.10418328 10.62280000
3.12046969 10.63900000
3.13675610 10.64420000
3.15304251 10.64080000
3.16932893 10.63160000
3.18561534 10.62010000
3.20190175 10.61390000
3.21811444 10.61520000
3.23432713 10.61840000
3.25053982 10.62180000
3.26675252 10.62450000
3.28296520 10.62620000
3.29917790 10.62670000
3.31539059 10.62570000
3.33160328 10.62290000
3.34781597 10.61770000
3.36402867 10.60880000
3.38024135 10.59230000
3.39645405 10.55650000
3.41266674 10.49860000
3.42887943 10.44230000
3.44509212 10.39660000
3.46130482 10.35700000
3.47751750 10.31580000
3.49373020 10.26800000
3.50994289 10.21310000
3.52615558 10.15290000
3.54236827 10.09070000
3.55858096 10.03110000
3.57479365 9.98210000
3.59100634 9.95690000
3.60721904 9.96210000
3.62343172 9.98860000
3.63964442 10.03030000
3.65585711 10.08260000
3.67206980 10.13230000
3.68828249 10.15560000

0.00000000 10.15430000
0.01647355 10.21080000
0.03294710 10.29450000
0.04942064 10.38830000
0.06589419 10.48970000
0.08236774 10.58760000
0.09884129 10.64150000
0.11531484 10.65880000
0.13178839 10.67340000
0.14826193 10.69410000
0.16473548 10.71780000
0.18120903 10.73710000
0.19768258 10.74980000
0.21415613 10.76820000
0.23062967 10.79100000
0.24710322 10.81140000
0.26357677 10.84070000
0.28005032 10.87960000
0.29652387 10.91430000
0.31299741 10.93210000
0.32947096 10.93390000
0.34594451 10.93540000
0.36241806 10.95050000
0.37889161 10.98280000
0.39536516 11.02750000
0.41183870 11.07660000
0.42831225 11.12320000
0.44478580 11.16720000
0.46125935 11.21420000
0.47773290 11.26630000
0.49420644 11.31850000
0.51067999 11.35980000
0.52715354 11.37600000
0.54343995 11.36940000
0.55972636 11.35070000
0.57601278 11.32300000
0.59229919 11.28950000
0.60858559 11.25320000
0.62487200 11.21320000
0.64115842 11.14430000
0.65744483 11.03770000
0.67373124 10.92950000
0.69001765 10.84020000
0.70630407 10.78600000
0.72259047 10.76460000
0.73887688 10.76060000
0.75516329 10.76270000
0.77144971 10.76440000
0.78773612 10.76160000
0.80402253 10.75080000
0.82030893 10.73030000
0.83659534 10.70280000
0.85288176 10.67320000
0.86916817 10.64480000
0.88545458 10.61740000
0.90174099 10.58730000
0.91802741 10.55220000
0.93431382 10.51300000
0.95060022 10.47200000
0.96688663 10.43170000
0.98317305 10.39430000
0.99945946 10.36270000
1.01574587 10.33940000
1.03203228 10.32580000
1.04831870 10.32010000
1.06460510 10.31880000
1.08089151 10.31880000
1.09717792 10.32650000
1.11346433 10.35040000
1.12975075 10.38900000
1.14603716 10.43570000
1.16232357 10.48290000
1.17860997 10.52510000
1.19489639 10.55920000
1.21118280 10.58380000
1.22746921 10.60060000
1.24375562 10.61360000
1.26004204 10.62800000
1.27632845 10.64400000
1.29261485 10.64990000
1.30890126 10.63130000
1.32518768 10.59980000
1.34147409 10.57110000
1.35776050 10.55270000
1.37404691 10.54670000
1.39033332 10.55110000
1.40661973 10.56250000
1.42290614 10.57730000
1.43919255 10.59120000
1.45547896 10.59580000
1.47176538 10.58140000
1.48805179 10.54610000
1.50433820 10.49580000
1.52062460 10.43810000
1.53691102 10.37920000
1.55319743 10.32420000
1.56948384 10.27690000
1.58577025 10.23720000
1.60205667 10.20330000
1.61834308 10.17350000
1.63462948 10.15430000
1.65084218 10.16000000
1.66705486 10.17890000
1.68326756 10.21200000
1.69948025 10.25510000
1.71569294 10.30150000
1.73190563 10.34630000
1.74811833 10.38700000
1.76433101 10.41330000
1.78054371 10.40230000
1.79675640 10.38970000
1.81296909 10.37670000
1.82918178 10.36400000
1.84539448 10.35240000
1.86160716 10.34250000
1.87781986 10.33470000
1.89403255 10.32940000
1.91024524 10.32690000
1.92645793 10.32760000
1.94267063 10.33160000
1.95888331 10.33940000
1.97509601 10.35060000
1.99130870 10.36430000
2.00752139 10.37830000
2.02373408 10.39000000
2.03994678 10.39770000
2.05615946 10.40200000
2.07237216 10.40560000
2.08858485 10.41210000
2.10479754 10.42360000
2.12101023 10.44020000
2.13748378 10.42840000
2.15395733 10.40190000
2.17043088 10.37900000
2.18690443 10.37640000
2.20337797 10.39760000
2.21985152 10.43190000
2.23632507 10.46780000
2.25279862 10.49860000
2.26927217 10.52150000
2.28574571 10.53650000
2.30221926 10.54520000
2.31869281 10.55060000
2.33516636 10.55600000
2.35163991 10.56540000
2.36811346 10.58300000
2.38458700 10.61220000
2.40106055 10.65510000
2.41753410 10.71140000
2.43400765 10.77890000
2.45048120 10.85470000
2.46695474 10.93540000
2.48342829 11.01680000
2.49990184 11.09350000
2.51637539 11.15550000
2.53284894 11.18680000
2.54932249 11.17440000
2.56579603 11.12790000
2.58226958 11.06700000
2.59874313 11.00660000
2.61521668 10.95640000
2.63169023 10.92330000
2.64816377 10.91180000
2.66445018 10.91200000
2.68073659 10.91460000
2.69702301 10.91850000
2.71330942 10.92180000
2.72959583 10.92200000
2.74588223 10.91590000
2.76216865 10.90020000
2.77845506 10.87440000
2.79474147 10.84530000
2.81102788 10.82650000
2.82731430 10.82740000
2.84360071 10.84320000
2.85988712 10.85940000
2.87617352 10.86090000
2.89245994 10.84180000
2.90874635 10.81060000
2.92503276 10.77890000
2.94131917 10.75370000
2.95760558 10.73840000
2.97389200 10.73490000
2.99017840 10.74470000
3.00646481 10.77000000
3.02275122 10.81170000
3.03903764 10.86790000
3.05532405 10.93240000
3.07161046 10.99760000
3.08789687 11.05750000
3.10418328 11.11100000
3.12046969 11.16040000
3.13675610 11.20700000
3.15304251 11.25010000
3.16932893 11.28750000
3.18561534 11.31530000
3.20190175 11.32630000
3.21811444 11.31530000
3.23432713 11.28740000
3.25053982 11.24890000
3.26675252 11.20200000
3.28296520 11.14740000
3.29917790 11.08550000
3.31539059 11.01650000
3.33160328 10.94100000
3.34781597 10.86030000
3.36402867 10.77700000
3.38024135 10.69750000
3.39645405 10.63790000
3.41266674 10.60690000
3.42887943 10.58680000
3.44509212 10.57010000
3.46130482 10.55730000
3.47751750 10.55090000
3.49373020 10.55210000
3.50994289 10.55880000
3.52615558 10.56610000
3.54236827 10.56800000
3.55858096 10.56050000
3.57479365 10.54380000
3.59100634 10.52000000
3.60721904 10.49080000
3.62343172 10.45680000
3.63964442 10.41850000
3.65585711 10.37710000
3.67206980 10.33800000
3.68828249 10.31880000

0.00000000 10.40360000
0.01647355 10.42520000
0.03294710 10.48080000
0.04942064 10.54990000
0.06589419 10.61300000
0.08236774 10.66540000
0.09884129 10.74360000
0.11531484 10.84590000
0.13178839 10.94270000
0.14826193 11.02250000
0.16473548 11.06250000
0.18120903 11.04260000
0.19768258 11.02530000
0.21415613 11.03690000
0.23062967 11.08190000
0.24710322 11.15150000
0.26357677 11.23310000
0.28005032 11.30540000
0.29652387 11.28570000
0.31299741 11.28520000
0.32947096 11.31730000
0.34594451 11.37200000
0.36241806 11.43610000
0.37889161 11.43560000
0.39536516 11.41750000
0.41183870 11.40310000
0.42831225 11.40390000
0.44478580 11.42690000
0.46125935 11.46650000
0.47773290 11.51120000
0.49420644 11.55170000
0.51067999 11.58250000
0.52715354 11.59540000
0.54343995 11.58530000
0.55972636 11.55640000
0.57601278 11.51050000
0.59229919 11.44790000
0.60858559 11.36890000
0.62487200 11.27890000
0.64115842 11.20900000
0.65744483 11.17580000
0.67373124 11.15380000
0.69001765 11.13740000
0.70630407 11.12240000
0.72259047 11.10180000
0.73887688 11.06800000
0.75516329 11.02520000
0.77144971 10.98530000
0.78773612 10.95530000
0.80402253 10.93550000
0.82030893 10.91970000
0.83659534 10.89910000
0.85288176 10.87260000
0.86916817 10.84870000
0.88545458 10.83810000
0.90174099 10.84860000
0.91802741 10.87960000
0.93431382 10.91850000
0.95060022 10.94390000
0.96688663 10.94180000
0.98317305 10.91830000
0.99945946 10.88500000
